year	area	seas	datetime	check	transect	station	trapnum	indnum_old	Nindnum	sex	status	weight	species	marked	note
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	1D	NA	UNM017	NA	NA	NA	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	1D	NA	UNM018	NA	NA	NA	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	1D	NA	UNM019	NA	NA	NA	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	1D	NA	UNM020	NA	NA	NA	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	1A	NA	0007A5EF8E	M	S	47	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	1A	NA	0007A60061	M	S	18	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	2A	NA	0007A5FD77	M	NA	22	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G16	2A	NA	0007A5EE40	M	S	25	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G19	4B	NA	0007A5EA21	F	NA	36	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G19	4A	NA	UNM021	NA	NA	30	GRAASIDEMUS	N	DEAD
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G19	1A	NA	0007A5ED1C	F	NA	22	GRAASIDEMUS	N	
SU19	PORSANGER	SUMMER	030819	1	MÅSØY	G19	2C	NA	0007A5F6BA	M	S	48	GRAASIDEMUS	N	
