"";"year";"area";"seas";"datetime";"check";"transect";"station";"trapnum";"Nindnum";"sex";"status";"weight";"species";"marked";"note"
"705";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"1B";"0007A64A94";"F";NA;26;"GRAASIDEMUS";"N";NA
"706";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"1A";"0007A600B9";"M";NA;31;"GRAASIDEMUS";"N";NA
"707";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G15";"2C";"0007DFA9F7";"M";"S";47;"GRAASIDEMUS";"N";NA
"708";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"2B";"0007A63613";"F";"O,L";40;"GRAASIDEMUS";"R";NA
"709";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"1B";"0007DFA991";"F";NA;23;"GRAASIDEMUS";"N";NA
"710";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"1C";"0007A5EABD";"F";NA;25;"GRAASIDEMUS";"R";NA
"711";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"4D";"UNM025";NA;NA;11;"GRAASIDEMUS";"N";NA
"712";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"4D";"UNM026";NA;NA;11;"GRAASIDEMUS";"N";NA
"713";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G11";"4C";"0007A64486";"F";NA;21;"GRAASIDEMUS";"R";NA
"714";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3B";"0007A62B34";"F";NA;22;"GRAASIDEMUS";"R";NA
"715";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3A";"UNM027";NA;NA;25;"GRAASIDEMUS";"N";"DEAD"
"716";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3A";"UNM028";NA;NA;25;"GRAASIDEMUS";"N";"DEAD"
"717";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3A";"UNM029";NA;NA;25;"GRAASIDEMUS";"N";"DEAD"
"718";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"3A";"UNM030";NA;NA;25;"GRAASIDEMUS";"N";"DEAD"
"719";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"2C";"0007DFA9D3";"F";NA;25;"GRAASIDEMUS";"N";NA
"720";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"2B";"ESCNA9";"M";NA;25;"GRAASIDEMUS";"N";"TAGGED, BUT FORGOT TO SCAN TAGG-ID"
"721";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"2A";"0007DFA95A";"M";"S";44;"GRAASIDEMUS";"N";NA
"722";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G8";"2D";"UNM027";"M";"S";21;"MARKMUS";"N";"ESCAPED DURING HANDLING"
"723";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G6";"4B";"0007D4456F";"M";"S";39;"GRAASIDEMUS";"R";NA
"724";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G6";"4C";"0007DFA9FA";"M";NA;19;"ROEDMUS";NA;NA
"725";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G4";"4C";"0007A6410A";"M";NA;26;"GRAASIDEMUS";"R";NA
"726";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G4";"2D";"0007DFABCF";"F";"L";34;"GRAASIDEMUS";"R";NA
"727";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"3B";"0007DFB5C9";"F";"L";43;"GRAASIDEMUS";NA;NA
"728";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"3B";"0007DFAB26";"M";"S";30;"GRAASIDEMUS";NA;NA
"729";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"2D";"0007DFB79E";"F";"L";NA;"GRAASIDEMUS";NA;NA
"730";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"1C";"0007A5F533";"M";"S";34;"GRAASIDEMUS";"R";NA
"731";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G2";"4A";"0007A641E5";"M";"S";45;"GRAASIDEMUS";"R";NA
"732";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"2B";"0007DFBBDE";"F";"L";42;"GRAASIDEMUS";"R";NA
"733";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"2B";"0007DFAAC0";NA;NA;23;"GRAASIDEMUS";"N";NA
"734";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"1B";"0007A6357E";"M";"S";30;"GRAASIDEMUS";NA;NA
"735";2019;"PORSANGER";"SUMMER";40819;2;"MASOY";"G1";"1C";"0007DFAB33";"M";"S";27;"GRAASIDEMUS";NA;NA
"736";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G1";"3B";"FB4AB";"F";"L,P";45;"GRAASIDEMUS";"FALL18";NA
"737";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G1";"2B";"FBBDE";"M";"S";48;"GRAASIDEMUS";"N";NA
"738";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G1";"2B";"FB614";"M";"S";47;"GRAASIDEMUS";"FALL18";NA
"739";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G1";"2B";"FB566";"F";"P";62;"GRAASIDEMUS";"N";NA
"740";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G2";"3C";"FB8A0";"F";"L,P";48;"GRAASIDEMUS";"FALL18";NA
"741";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G2";"4A";"FBB72";"F";"L,P";41;"GRAASIDEMUS";"N";NA
"742";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G2";"1D";"FB6FD";"M";"S";46;"GRAASIDEMUS";"FALL18";NA
"743";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G6";"4B";"FB6CD";"M";"S";31;"ROEDMUS";"FALL18";NA
"744";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G6";"4B";"FBB20";"M";"S";29;"ROEDMUS";"N";NA
"745";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G6";"4D";"FBB9E";"F";"OP";24;"ROEDMUS";"N";NA
"746";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G6";"1C";"FB840";"M";"S";29;"ROEDMUS";"N";NA
"747";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G8";"3B";"FB879";"F";"L,P";43;"GRAASIDEMUS";"N";NA
"748";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G8";"2A";"FBB12";"M";"S";31;"ROEDMUS";"N";NA
"749";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"2A";"FB532";"F";"L,P";43;"GRAASIDEMUS";"N";NA
"750";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"2D";"FBB61";"F";"L";38;"GRAASIDEMUS";"FALL18";NA
"751";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"1A";"FB7ED";"M";"S";28;"ROEDMUS";"N";NA
"752";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"1D";"FB908";"F";"L";41;"GRAASIDEMUS";"FALL18";NA
"753";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G12";"1C";"FBA7E";"M";"S";40;"GRAASIDEMUS";"N";NA
"754";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G15";"3B";"B7FD";"M";"S";45;"GRAASIDEMUS";"N";NA
"755";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G15";"2C";"B6AB";"M";"S";36;"GRAASIDEMUS";"N";NA
"756";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G15";"2D";"BB64";"M";"S";43;"GRAASIDEMUS";"N";NA
"757";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G15";"1B";"BAEB";"F";"L";48;"GRAASIDEMUS";"N";NA
"758";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G16";"3C";"D60726";"F";"L";48;"GRAASIDEMUS";"FALL18";"DEAD"
"759";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G16";"4B";"FB9DD";"F";"L";43;"GRAASIDEMUS";"N";NA
"760";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G16";"1C";"D60DE0";"F";"L";46;"GRAASIDEMUS";"FALL18";NA
"761";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G16";"1D";"7DFB7A0";"F";"P";48;"GRAASIDEMUS";"FALL18";NA
"762";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G19";"2C";"BA22";"M";"S";37;"GRAASIDEMUS";"N";NA
"763";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G19";"2A";"B8F0";"M";"S";28;"ROEDMUS";"N";NA
"764";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G20";"3B";"B434";"F";"NP";35;"GRAASIDEMUS";"N";NA
"765";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G20";"2C";"B97A";"M";"S";43;"GRAASIDEMUS";"FALL18";NA
"766";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G20";"2A";"B9D1";"F";"L";40;"GRAASIDEMUS";"N";NA
"767";2019;"PORSANGER";"SPRING";170619;1;"MASOY";"G20";"1A";"FB971";"M";"S";40;"GRAASIDEMUS";"N";NA
"768";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G20";"2C";"B8EA";"M";"S";48;"GRAASIDEMUS";"N";NA
"769";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G20";"2B";"BA20";"F";"L";37;"GRAASIDEMUS";"N";NA
"770";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G20";"1A";"B98C";"F";"L";39;"GRAASIDEMUS";"N";NA
"771";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G19";"3A";"B8F0";"M";"S";28;"ROEDMUS";NA;NA
"772";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G19";"2A";"B758";"M";"S";42;"GRAASIDEMUS";NA;NA
"773";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G19";"1C";"B669";"F";"NL,NP";34;"GRAASIDEMUS";"N";NA
"774";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"3C";"UNMA";"F";"NP";10;"GRAASIDEMUS";"N";NA
"775";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"3C";"UNMB";"F";"NP";10;"GRAASIDEMUS";"N";NA
"776";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"3C";"UNMC";"F";"NP";10;"GRAASIDEMUS";"N";NA
"777";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"3C";"UNMD";"F";"NP";10;"GRAASIDEMUS";"N";NA
"778";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"4B";"B9DD";"F";"L";46;"GRAASIDEMUS";NA;NA
"779";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"1C";"BA8C";"M";"S";42;"GRAASIDEMUS";"N";NA
"780";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G16";"1C";"B952";"M";"S";51;"GRAASIDEMUS";"N";NA
"781";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G15";"3B";"B7FD";"M";"S";47;"GRAASIDEMUS";NA;NA
"782";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G15";"2C";"B7FE";"F";"L";47;"GRAASIDEMUS";NA;NA
"783";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G15";"2A";"B6AB";"M";"S";38;"GRAASIDEMUS";NA;NA
"784";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G15";"2D";"B4B8";"F";"L,P";47;"GRAASIDEMUS";NA;NA
"785";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G15";"1A";"BAEB";"F";"L,P";47;"GRAASIDEMUS";NA;NA
"786";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G11";"2D";"B532";"F";"NL,OP";43;"GRAASIDEMUS";NA;NA
"787";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G11";"1D";"B908";"F";"L";40;"GRAASIDEMUS";NA;NA
"788";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G11";"1C";"BA7E";"M";"S";42;"GRAASIDEMUS";NA;NA
"789";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G11";"4C";"BAC3";"M";"S";52;"GRAASIDEMUS";"N";NA
"790";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G8";"3B";"B7C8";"F";"L";38;"GRAASIDEMUS";"N";NA
"791";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G8";"3A";"B8C8";"M";"S";48;"GRAASIDEMUS";NA;NA
"792";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G8";"2A";"BB12";"M";"S";32;"ROEDMUS";NA;NA
"793";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G8";"2A";"BAA0";"F";"L";28;"ROEDMUS";"N";NA
"794";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G8";"1A";"BA6D";"F";"L";43;"GRAASIDEMUS";"N";NA
"795";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G6";"4B";"B6CD";"M";"S";30;"ROEDMUS";NA;NA
"796";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G6";"4D";"BB9E";"F";"NP";24;"ROEDMUS";NA;NA
"797";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G6";"4A";"BB20";"M";"S";32;"ROEDMUS";NA;NA
"798";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G5";"1B";"B6F5";"M";"S";45;"GRAASIDEMUS";NA;NA
"799";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G2";"3C";"B83E";"F";"L";37;"GRAASIDEMUS";"N";NA
"800";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G2";"4A";"BB72";"F";"L";40;"GRAASIDEMUS";NA;NA
"801";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"3B";"UNMKA";"F";"NP";12;"GRAASIDEMUS";"N";NA
"802";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"3B";"UNMKB";"F";"NP";12;"GRAASIDEMUS";"N";NA
"803";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"3B";"UNMKC";"F";"NP";12;"GRAASIDEMUS";"N";NA
"804";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"3B";"UNMKD";"M";"A";12;"GRAASIDEMUS";"N";NA
"805";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"3B";"UNMKE";"M";"A";12;"GRAASIDEMUS";"N";NA
"806";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"3A";"B4AB";"F";"L,P";40;"GRAASIDEMUS";NA;NA
"807";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"3A";"UNML";"F";"NP";11;"GRAASIDEMUS";"N";NA
"808";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"2C";"B614";"M";"S";45;"GRAASIDEMUS";NA;NA
"809";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"2D";"B566";"F";"L";40;"GRAASIDEMUS";NA;NA
"810";2019;"PORSANGER";"SPRING";180619;2;"MASOY";"G1";"1B";"BACA";"M";"S";38;"GRAASIDEMUS";"N";NA
"811";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G1";"3B";"FB9E8";"F";"NP";32;"GRAASIDEMUS";"N";NA
"812";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G1";"3A";"FA9E4";"M";"A";30;"GRAASIDEMUS";"N";NA
"813";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G1";"2C";"67705";"F";"NP";28;"GRAASIDEMUS";"REC";NA
"814";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G1";"2B";"FA8E0";"F";"NP";29;"GRAASIDEMUS";"N";NA
"815";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G1";"2A";"62BCD";"M";"A";29;"GRAASIDEMUS";"REC";NA
"816";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G1";"2D";"64C4B";"F";"NP";26;"GRAASIDEMUS";"REC";NA
"817";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G1";"1B";"FB7BA";"M";"S";43;"GRAASIDEMUS";"REC";NA
"818";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G1";"1D";"FBB52";"F";"NP";33;"GRAASIDEMUS";"N";NA
"819";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G1";"1D";"FA91B";"M";"A";32;"GRAASIDEMUS";"N";NA
"820";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G2";"3C";"FAAD3";"F";"NP";28;"GRAASIDEMUS";"N";NA
"821";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G2";"3C";"FB8F4";"M";"A";31;"GRAASIDEMUS";"N";NA
"822";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G2";"3C";"FA88A";"F";"NP";27;"GRAASIDEMUS";"N";NA
"823";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G2";"4B";"FA98F";"M";"A";30;"GRAASIDEMUS";"REC";NA
"824";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G2";"4C";"FAB70";"F";"L";38;"GRAASIDEMUS";"N";NA
"825";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G2";"4C";"FAA16";"F";"NP";15;"GRAASIDEMUS";"N";NA
"826";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G2";"4C";"FAB4D";"M";"A";14;"GRAASIDEMUS";"N";NA
"827";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G2";"4C";"FA8F2";"F";"NP";13;"GRAASIDEMUS";"N";NA
"828";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G2";"1C";"63A42";"M";"A";28;"GRAASIDEMUS";"REC";NA
"829";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G4";"1A";"FA900";"M";"A";25;"MARKMUS";"N";NA
"830";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G4";"1B";"FAA7B";"M";"A";27;"GRAASIDEMUS";"N";NA
"831";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G4";"2B";"FABD7";"F";"L";39;"GRAASIDEMUS";"REC";NA
"832";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G4";"2C";"FA998";"M";"S";37;"MARKMUS";"N";NA
"833";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G4";"3A";"FA881";"F";"PL";30;"MARKMUS";"N";NA
"834";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G5";"3C";"FA9B7";"M";"A";17;"ROEDMUS";"N";NA
"835";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G5";"3D";"FAA2F";"M";"A";17;"ROEDMUS";"N";NA
"836";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G5";"4C";"FB89C";"F";"L";45;"MARKMUS";"N";NA
"837";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G5";"4C";"FAAD7";"M";"A";16;"ROEDMUS";"N";NA
"838";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G5";"4D";"UNMFA";"M";"A";15;"ROEDMUS";"N";"DEAD"
"839";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G6";"3D";"FA8AE";"F";"NP";16;"ROEDMUS";"N";NA
"840";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G6";"3D";"FA9CD";"F";"L";33;"GRAASIDEMUS";"N";NA
"841";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G6";"4B";"FABD3";"F";"NP";15;"GRAASIDEMUS";"N";NA
"842";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G6";"4D";"FBA39";"M";"A";16;"GRAASIDEMUS";"N";NA
"843";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G6";"1D";"FA8E3";"F";"L";26;"ROEDMUS";"N";NA
"844";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G8";"2B";"FBA3F";"F";"NP";19;"GRAASIDEMUS";"N";NA
"845";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G8";"2B";"FABBE";"M";"A";23;"GRAASIDEMUS";"N";NA
"846";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G8";"2D";"FAA62";"M";"A";16;"ROEDMUS";"N";NA
"847";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G8";"1D";"FB86E";"F";"NP";21;"GRAASIDEMUS";"N";NA
"848";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G11";"2A";"5F584";"M";"A";22;"GRAASIDEMUS";"REC";NA
"849";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G11";"1A";"FAA74";"M";"A";25;"GRAASIDEMUS";"N";NA
"850";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G11";"1A";"FAB0F";"M";"A";25;"GRAASIDEMUS";"N";NA
"851";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G11";"1D";"FABF7";"F";"PL";35;"GRAASIDEMUS";"REC";NA
"852";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G11";"1D";"5EA70";"F";"NP";20;"GRAASIDEMUS";"REC";NA
"853";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G11";"4D";"FABE6";"M";"A";18;"GRAASIDEMUS";"N";NA
"854";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G11";"4D";"FB569";"M";"A";19;"GRAASIDEMUS";"N";NA
"855";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G11";"4B";"B79D";"M";"S";37;"GRAASIDEMUS";"REC";NA
"856";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"3B";"FAA5A";"M";"A";27;"GRAASIDEMUS";"N";NA
"857";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"3B";"6492B";"F";"NP";23;"GRAASIDEMUS";"REC";NA
"858";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"3B";"FA9DF";"F";"NP";22;"GRAASIDEMUS";"N";NA
"859";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"3A";"FA9C5";"F";"NP";22;"GRAASIDEMUS";"N";NA
"860";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"3A";"5FB3E";"F";"NP";25;"GRAASIDEMUS";"REC";NA
"861";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"2C";"FB925";"F";"NP";27;"GRAASIDEMUS";"N";NA
"862";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"2B";"FB85D";"M";"A";31;"GRAASIDEMUS";"N";NA
"863";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"2B";"FAC31";"M";"A";30;"GRAASIDEMUS";"N";NA
"864";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"2B";"63DE7";"F";"NP";27;"GRAASIDEMUS";"REC";NA
"865";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"2B";"64737";"F";"NP";27;"GRAASIDEMUS";"REC";NA
"866";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"2D";"FAC23";"F";"PL";39;"GRAASIDEMUS";"N";NA
"867";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"1B";"5FEA2";"M";"A";25;"GRAASIDEMUS";"REC";NA
"868";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"1A";"6436B";"M";"A";27;"GRAASIDEMUS";"REC";NA
"869";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G15";"1A";"5EFA3";"F";"PL";38;"GRAASIDEMUS";"REC";NA
"870";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"3C";"5FFB4";"F";"PL";35;"GRAASIDEMUS";"REC";NA
"871";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"3C";"FA949";"F";"NP";23;"GRAASIDEMUS";"N";NA
"872";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"3C";"FA9D7";"M";"A";25;"GRAASIDEMUS";"N";NA
"873";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"3D";"5EAA8";"M";"A";25;"GRAASIDEMUS";"REC";NA
"874";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"4B";"FBB80";"M";"A";24;"GRAASIDEMUS";"N";NA
"875";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"4B";"FAAF4";"F";"NP";22;"GRAASIDEMUS";"N";NA
"876";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"4B";"FAB2D";"F";"NP";25;"GRAASIDEMUS";"N";NA
"877";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"4D";"FA95D";"M";"A";27;"GRAASIDEMUS";"N";NA
"878";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"4A";"FBBD0";"M";"A";26;"GRAASIDEMUS";"N";NA
"879";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"1C";"FBB88";"M";"S";42;"GRAASIDEMUS";"REC";NA
"880";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"1C";"FAB2A";"F";"NP";25;"GRAASIDEMUS";"N";NA
"881";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"1D";"5FA7E";"F";"NP";27;"GRAASIDEMUS";"REC";NA
"882";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"1D";"5F047";"M";"A";32;"GRAASIDEMUS";"REC";NA
"883";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G16";"1A";"5F0BD";"F";"NP";26;"GRAASIDEMUS";"N";"DEAD"
"884";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G19";"2C";"FAA4A";"F";"PL";23;"ROEDMUS";"N";NA
"885";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G19";"2B";"FA992";"M";"A";18;"ROEDMUS";"N";NA
"886";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G19";"2B";"5F6BA";"M";"A/S";36;"GRAASIDEMUS";"REC";NA
"887";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G19";"2A";"FA97B";"M";"A";18;"GRAASIDEMUS";"N";NA
"888";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G19";"2A";"FA8BE";"F";"NP";28;"GRAASIDEMUS";"N";NA
"889";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G19";"2D";"FBBB9";"M";"A";21;"GRAASIDEMUS";"N";NA
"890";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G19";"1A";"UNMFC";"M";"A";15;"GRAASIDEMUS";"N";"DEAD"
"891";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G19";"1D";"B79C";"F";"NP";23;"GRAASIDEMUS";"N";NA
"892";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G20";"3B";"5E8B2";"M";"A/S";38;"GRAASIDEMUS";"REC";NA
"893";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G20";"3A";"FA9A4";"M";"A";20;"ROEDMUS";"N";NA
"894";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G20";"2C";"FAACB";"M";"A";26;"GRAASIDEMUS";"N";NA
"895";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G20";"2B";"FBA20";"F";"PL";38;"GRAASIDEMUS";"REC";NA
"896";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G20";"2A";"5FD5F";"F";"NP";28;"GRAASIDEMUS";"REC";NA
"897";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G20";"1B";"FB8EA";"M";"S";40;"GRAASIDEMUS";"REC";NA
"898";2019;"PORSANGER";"FALL";100919;1;"MASOY";"G20";"1A";"FAACF";"M";"A";25;"GRAASIDEMUS";"N";NA
