"";"year";"area";"seas";"datetime";"check";"transect";"station";"trapnum";"indnum_old";"Nindnum";"sex";"status";"weight";"species";"marked";"note"
"1128";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G19";"4A";NA;"B650";"M";"A";"23,0";"GRAASIDEMUS";"";""
"1129";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G19";"1C";NA;"B693";"M";"A";"22,0";"GRAASIDEMUS";"N";""
"1130";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G19";"1D";NA;"FD9C";"F";"NP";"20,0";"GRAASIDEMUS";"N";""
"1131";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"3B";NA;"EAA8";"M";"A";"26,0";"GRAASIDEMUS";"";""
"1132";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"3A";NA;"A9D7";"F";"NP";"28,0";"GRAASIDEMUS";"";""
"1133";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"3A";NA;"A949";"F";"NP";"27,0";"GRAASIDEMUS";"";""
"1134";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"3A";NA;"FAC7";"F";"NP";"29,0";"GRAASIDEMUS";"";""
"1135";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"2C";NA;"FF84";"F";"NP";"35,0";"GRAASIDEMUS";"";""
"1136";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"2B";NA;"EB71";"F";"NP";"23,0";"GRAASIDEMUS";"";""
"1137";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"2A";NA;"FD77";"F";"NP";"28,0";"GRAASIDEMUS";"";""
"1138";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"2D";NA;"F673";"M";"A";"28,0";"GRAASIDEMUS";"";""
"1139";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"2D";NA;"39D8";"M";"A";"30,0";"GRAASIDEMUS";"";""
"1140";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"2D";NA;"40D4";"F";"NP";"26,0";"GRAASIDEMUS";"";""
"1141";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G16";"1B";NA;"F9C3";"M";"A";"28,0";"GRAASIDEMUS";"";""
"1142";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G15";"3C";NA;"E62D";"M";"A";"25,0";"GRAASIDEMUS";"";""
"1143";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G15";"3D";NA;"AA1B";"F";"NP";"37,0";"GRAASIDEMUS";"";""
"1144";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G15";"4A";NA;"4595";"M";"A";"29,0";"GRAASIDEMUS";"";""
"1145";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G15";"4C";NA;"B4CB";"F";"NP";"25,0";"GRAASIDEMUS";"N";""
"1146";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G15";"4D";NA;"B43B";"M";"A";"28,0";"GRAASIDEMUS";"N";""
"1147";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G15";"4B";NA;"ABF1";"M";"A";"25,0";"GRAASIDEMUS";"";""
"1148";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G15";"1C";NA;"B441";"M";"A";"26,0";"GRAASIDEMUS";"N";""
"1149";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G15";"1C";NA;"FB9D";"F";"NP";"26,0";"GRAASIDEMUS";"";""
"1150";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G11";"3A";NA;"0028";"M";"A";"25,0";"GRAASIDEMUS";"N";""
"1151";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G11";"3B";NA;"B599";"F";"NP";"20,0";"GRAASIDEMUS";"";""
"1152";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G11";"3C";NA;"B46F";"M";"A";"30,0";"GRAASIDEMUS";"";""
"1153";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G11";"3C";NA;"A971";"F";"NP";"22,0";"GRAASIDEMUS";"";""
"1154";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G11";"3C";NA;"F869";"M";"A";"21,0";"GRAASIDEMUS";"N";""
"1155";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G11";"3D";NA;"F147";"F";"NP";"22,0";"GRAASIDEMUS";"N";""
"1156";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G11";"1C";NA;"B99D";"M";"S";"38,0";"GRAASIDEMUS";"";""
"1157";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G8";"4B";NA;"EFEA";"F";"NP";"17,0";"ROEDMUS";"N";""
"1158";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G8";"4C";NA;"F09D";"F";"MNP";"16,0";"ROEDMUS";"N";""
"1159";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G8";"1C";NA;"F64D";"F";"NP";"20,0";"GRAASIDEMUS";"N";""
"1160";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G8";"1D";NA;"E842";"M";"A";"25,0";"GRAASIDEMUS";"";""
"1161";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G8";"1D";NA;"4B93";"F";"NP";"24,0";"GRAASIDEMUS";"";""
"1162";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G6";"3A";NA;"7BB3";"F";"NP";"24,0";"GRAASIDEMUS";"N";""
"1163";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G6";"2C";NA;"FA29";"F";"NP";"15,0";"ROEDMUS";"N";""
"1164";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G6";"2B";NA;"E9DD";"F";"NP";"16,0";"ROEDMUS";"";""
"1165";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G6";"2A";NA;"F886";"M";"A";"16,0";"ROEDMUS";"";""
"1166";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G6";"1B";NA;"EC94";"M";"A";"15,0";"ROEDMUS";"";""
"1167";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G6";"1A";NA;"3A51";"M";"S";"23,0";"ROEDMUS";"";""
"1168";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G5";"3B";NA;"F2EB";"F";"NP";"15,0";"ROEDMUS";"N";""
"1169";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G5";"3A";NA;"B81F";"M";"A";"19,0";"MARKMUS";"N";""
"1170";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G5";"3A";NA;"B5B1";"F";"NP";"19,0";"MARKMUS";"N";""
"1171";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G5";"2C";NA;"B71B";"F";"NP";"15,0";"MARKMUS";"N";""
"1172";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G5";"2C";NA;"F844";"M";"A";"16,0";"MARKMUS";"N";""
"1173";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G5";"1B";NA;"B7B7";"M";"S";"36,0";"MARKMUS";"N";""
"1174";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G4";"1D";NA;"AB7F";"F";"NP";"29,0";"MARKMUS";"";""
"1175";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G4";"4A";NA;"B4C9";"M";"A";"18,0";"MARKMUS";"N";""
"1176";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G4";"4D";NA;"0977";"F";"L";"48,0";"MARKMUS";"";""
"1177";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G4";"3D";NA;"A881";"F";"L";"27,0";"MARKMUS";"";""
"1178";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G4";"3D";NA;"UNMFJ";"F";"NP";"10,0";"MARKMUS";"N";""
"1179";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G4";"3C";NA;"B92C";"M";"A";"21,0";"MARKMUS";"N";""
"1180";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"3A";NA;"B457";"F";"NP";"18,0";"GRAASIDEMUS";"N";""
"1181";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"3A";NA;"F873";"M";"A";"18,0";"GRAASIDEMUS";"N";""
"1182";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"3A";NA;"B6B1";"M";"A";"18,0";"GRAASIDEMUS";"N";""
"1183";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"3A";NA;"B514";"M";"A";"18,0";"GRAASIDEMUS";"N";""
"1184";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2C";NA;"B611";"M";"A";"26,0";"GRAASIDEMUS";"N";""
"1185";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2A";NA;"B739";"M";"A";"23,0";"GRAASIDEMUS";"N";""
"1186";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2A";NA;"FE2A";NA;NA;"24,0";"GRAASIDEMUS";"";""
"1187";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2D";NA;"AC3D";"M";"A";"30,0";"GRAASIDEMUS";"";""
"1188";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G2";"2A";NA;"FB98";"M";"A";"25,0";"GRAASIDEMUS";"N";""
"1189";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"3B";NA;"B9E8";"M";"A";"27,0";"GRAASIDEMUS";"N";""
"1190";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"3D";NA;"FBF0";"M";"A";"30,0";"GRAASIDEMUS";"N";""
"1191";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4B";NA;"E9FB";"M";"A";"22,0";"GRAASIDEMUS";"N";""
"1192";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4B";NA;"B4E6";"M";"A";"22,0";"GRAASIDEMUS";"N";""
"1193";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4D";NA;"E2E9";"M";"A";"26,0";"GRAASIDEMUS";"";""
"1194";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4D";NA;"0041";"F";"NP";"25,0";"GRAASIDEMUS";"";""
"1195";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4A";NA;"FEEB";"M";"A";"29,0";"GRAASIDEMUS";"N";""
"1196";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"4A";NA;"A87D";"M";"A";"24,0";"GRAASIDEMUS";"";""
"1197";2019;"PORSANGER";"FALL";110919;2;"MASOY";"G1";"1C";NA;"FAB3";"M";"A";"27,0";"GRAASIDEMUS";"";""
"1198";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"3C";NA;"UNM031";"M";"A";"11";"GRAASIDEMUS";"N";"NO PITTAG"
"1199";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"3A";NA;"UNM032";"M";"A";"12";"GRAASIDEMUS";"N";"NO PITTAG"
"1200";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"3B";NA;"0007D606CC";"F";"O,L";"56";"GRAASIDEMUS";"R";"SPRING 18"
"1201";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"2B";NA;"0007D60C2F";"F";"O,L";"41";"GRAASIDEMUS";"R";"SPRING 18"
"1202";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"2B";NA;"0007D6081D";"F";"NP";"14";"GRAASIDEMUS";"N";""
"1203";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"2A";NA;"0007D6134A";"F";"L,C";"42";"GRAASIDEMUS";"R";"SPRING 18"
"1204";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"2C";NA;"0007D6027B";"M";"S";"54";"GRAASIDEMUS";"R";"SPRING 18"
"1205";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"2C";NA;"UNM033";"F";"NP";"12";"GRAASIDEMUS";"N";"NO PITTAG"
"1206";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"2B";NA;"0007D6144D";"F";"O,L";"39";"GRAASIDEMUS";"N";""
"1207";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"2B";NA;"0007D32F13";"M";"S";"49";"GRAASIDEMUS";"N";""
"1208";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"3B";"3122";NA;"F";"O,L";"44";"GRAASIDEMUS";"R";"AUTUMN 17?"
"1209";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"3B";"3021";NA;"F";"C,L";"50";"GRAASIDEMUS";"R";"AUTUMN 17?"
"1210";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"3A";NA;"UNM034";"M";"A";"12";"GRAASIDEMUS";"N";"NO PITTAG"
"1211";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"3A";NA;"0007D2CC7D";"F";"O,L";"40";"GRAASIDEMUS";"N";""
"1212";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"2C";NA;"0007D2C2B8";"F";"C,L";"39";"GRAASIDEMUS";"N";""
"1213";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"2D";NA;"0007D2CDE4";"M";"A/S";"23";"GRAASIDEMUS";"N";""
"1214";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"2D";NA;"0007D6086F";"M";"A";"16";"GRAASIDEMUS";"N";""
"1215";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"2D";NA;"0007D60081";"M";"A/S";"22";"GRAASIDEMUS";"N";""
"1216";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"1B";NA;"0007D6084C";"M";"S";"39";"GRAASIDEMUS";"N";""
"1217";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"1A";NA;"0007D2DB56";"F";"C,L";"39";"GRAASIDEMUS";"N";""
"1218";2018;"PORS";"SUMMER";20818;1;"1";"T1-3";"2D";NA;"0007D5FFC4";"F";"O,L";"32";"GRAASIDEMUS";"N";""
"1219";2018;"PORS";"SUMMER";20818;1;"1";"T1-3";"1A";NA;"0007D3A8B5";"F";"C,L";"39";"GRAASIDEMUS";"R";"SPRING 18"
"1220";2018;"PORS";"SUMMER";20818;1;"5";"T5-2";"4D";NA;"0007D60468";"M";"S";"34";"GRAASIDEMUS";"N";""
"1221";2018;"PORS";"SUMMER";20818;1;"5";"T5-2";"4D";NA;"0007D39A95";"M";"S";"22";"GRAASIDEMUS";"N";""
"1222";2018;"PORS";"SUMMER";20818;1;"5";"T5-2";"3D";NA;"0007D3AAEB";"F";"O";"16";"GRAASIDEMUS";"N";""
"1223";2018;"PORS";"SUMMER";20818;1;"3";"T3-2";"2B";NA;"0007D30722";"F";"C,P";"50";"FJELLROTTE";"N";""
"1224";2018;"PORS";"SUMMER";20818;1;"3";"T3-2";"2A";NA;"0007D2BEB9";"F";"L,O";"36";"GRAASIDEMUS";"N";""
"1225";2018;"PORS";"SUMMER";20818;1;"3";"T3-2";"1C";NA;"0007D2E77E";"F";"L,C";"51";"FJELLROTTE";"N";""
"1226";2018;"PORS";"SUMMER";20818;1;"3";"T3-2";"4A";NA;"0007D31000";"M";"S";"22";"FJELLROTTE";"N";""
"1227";2018;"PORS";"SUMMER";20818;1;"3";"T3-2";"4C";NA;"0007D609A9";"F";"L,C";"42";"FJELLROTTE";"N";""
"1228";2018;"PORS";"SUMMER";20818;1;"3";"T3-2";"3D";NA;"UNM035";"M";"A";"11";"ROEDMUS";"N";""
"1229";2018;"PORS";"SUMMER";20818;1;"3";"T3-2";"3B";NA;"0007D3173B";"M";"S";"24";"FJELLROTTE";"N";""
"1230";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"4B";NA;"0007D5FE76";"M";"S";"45";"GRAASIDEMUS";"N";""
"1231";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"4B";NA;"0007D2B662";"M";"S";"31";"GRAASIDEMUS";"N";""
"1232";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"4A";NA;"0007D61597";"F";"O,L";"50";"GRAASIDEMUS";"N";""
"1233";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"1C";NA;"0007D2B8A2";"M";"S";"24";"GRAASIDEMUS";"N";""
"1234";2018;"PORS";"SUMMER";20818;1;"2";"T2-1";"1D";NA;"0007D315DC";"M";"A/S";"26";"GRAASIDEMUS";"N";""
"1235";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"3C";NA;"0007D60630";"F";"P,L";"48";"GRAASIDEMUS";"R";""
"1236";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"3D";NA;"UNM036";"M";"A";"10";"GRAASIDEMUS";"N";"NO PITTAG"
"1237";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"3D";NA;"UNM037";"M";"A";"12";"GRAASIDEMUS";"N";"NO PITTAG"
"1238";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"3D";NA;"0007D61568";"M";"S";"16";"GRAASIDEMUS";"N";""
"1239";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"3D";NA;"0007D3A112";"M";"S";"15";"GRAASIDEMUS";"N";""
"1240";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"4B";NA;"0007D3657A";"M";"S";"45";"GRAASIDEMUS";"N";""
"1241";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"4C";NA;"0007D60001";"F";"O";"31";"GRAASIDEMUS";"N";""
"1242";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"4D";NA;"0007D3D57E";"M";"S";"34";"GRAASIDEMUS";"N";""
"1243";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"4A";NA;"0007D3CCE2";"M";"A";"15";"GRAASIDEMUS";"N";""
"1244";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"1C";NA;"0007D6138D";"M";"S";"48";"GRAASIDEMUS";"R";"SPRING 18"
"1245";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"1D";NA;"0007D609D1";"F";"C,L";"40";"GRAASIDEMUS";"R";"SPRING 18"
"1246";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"1B";NA;"0007D5FF89";"M";"S";"39";"GRAASIDEMUS";"N";""
"1247";2018;"PORS";"SUMMER";20818;1;"2";"T2-2";"1A";NA;"0007D61674";"M";"A";"25";"GRAASIDEMUS";"N";""
"1248";2018;"PORS";"SUMMER";30818;2;"1";"T1-3";"1A";NA;"0007D3A8B5";"F";"C";"39";"GRAASIDEMUS";"R";""
"1249";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"4B";NA;"UNM038";"M";"A";"10";"GRAASIDEMUS";"N";"NO PITTAG"
"1250";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"4C";NA;"0007D60F18";"F";"P,L";"69";"GRAASIDEMUS";"N";""
"1251";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"4C";NA;"UNM039";NA;NA;"11";"GRAASIDEMUS";"N";"NO PITTAG"
"1252";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"4D";NA;"0007D2C4D3";"F";"NP";"22";"GRAASIDEMUS";"N";""
"1253";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"4D";NA;"0007D60AF4";"M";"S";"24";"GRAASIDEMUS";"N";""
"1254";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"4D";NA;"0007D2B8A2";"M";"S";"25";"GRAASIDEMUS";"R";""
"1255";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"1C";NA;"0007D315DC";"M";"S";"27";"GRAASIDEMUS";"R";""
"1256";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3C";NA;"0007D60630";"F";"O,L";"48";"GRAASIDEMUS";"R";""
"1257";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3C";NA;"0007D3977A";"M";"A";"28";"GRAASIDEMUS";"N";""
"1258";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3D";NA;"0007D2CC7D";"F";"O,L";"40";"GRAASIDEMUS";"R";""
"1259";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3D";NA;"0007D3A112";"M";"S";"15";"GRAASIDEMUS";"R";""
"1260";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3D";NA;"UNM040";"F";"NP";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1261";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3D";NA;"UNM041";"M";"A";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1262";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"4B";NA;"0007D3CCE2";"M";"A";"16";"GRAASIDEMUS";"R";""
"1263";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"4B";NA;"0007D61568";"M";"A";"17";"GRAASIDEMUS";"R";""
"1264";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"4C";NA;NA;NA;NA;NA;"GRAASIDEMUS";NA;"ESCAPED DURING HANDELING"
"1265";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"4C";NA;"UNM042";"M";"S";NA;"GRAASIDEMUS";"N";"DIED IN THE TRAP"
"1266";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"4D";NA;"0007D6138D";"M";"S";"43";"GRAASIDEMUS";"R";""
"1267";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"4D";NA;"0007D60A1A";"F";"O,L";"47";"GRAASIDEMUS";"R";""
"1268";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"4A";NA;"0007D3D57E";"M";"S";"32";"GRAASIDEMUS";"R";""
"1269";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"1C";NA;"0007D60784";"F";"NP";"22";"GRAASIDEMUS";"N";""
"1270";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"1D";NA;"0007D609D1";"F";"O";"41";"GRAASIDEMUS";"R";""
"1271";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"1A";NA;"0007D60069";"M";"S";"30";"GRAASIDEMUS";"N";""
"1272";2018;"PORS";"SUMMER";30818;2;"3";"T3-2";"3C";NA;"UNM043";NA;NA;"<12";"ROEDMUS";"N";"NO PITTAG"
"1273";2018;"PORS";"SUMMER";30818;2;"3";"T3-2";"4B";NA;"0007D609A9";"F";"O,L";"36";"FJELLROTTE";"R";""
"1274";2018;"PORS";"SUMMER";30818;2;"1";"T1-3";"3A";NA;"0007D5FFC4";"F";"O,L";"29";"GRAASIDEMUS";"R";""
"1275";2018;"PORS";"SUMMER";30818;2;"1";"T1-3";"1B";NA;"0007D2D4D2";"F";"O";"25";"GRAASIDEMUS";"N";""
"1276";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"3C";NA;"UNM044";"F";"NP";"12";"GRAASIDEMUS";"N";"NO PITTAG"
"1277";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"3C";NA;"0007D39F78";"M";"S";"29";"GRAASIDEMUS";"N";""
"1278";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"3B";NA;"0007D30685";"M";"S";"28";"GRAASIDEMUS";"N";""
"1279";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"3A";NA;"0007D606CC";"F";"O,L";"58";"GRAASIDEMUS";"R";""
"1280";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"3A";NA;"UNM045";"M";"A";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1281";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"2B";NA;"0007D48569";"M";"S";"26";"GRAASIDEMUS";"N";""
"1282";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"2B";NA;"0007D60C2F";"F";"O,L";"42";"GRAASIDEMUS";"R";""
"1283";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"2C";NA;"UNM046";"F";"NP";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1284";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"2C";NA;"UNM047";"F";"NP";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1285";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"2D";NA;"0007D2DD26";"M";"S";"26";"GRAASIDEMUS";"N";""
"1286";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"2A";NA;"0007D5C88D";"M";"S";"42";"GRAASIDEMUS";"N";"BLEADING AFTER PITTAGGING, RELEASED ANYWAY"
"1287";2018;"PORS";"SUMMER";30818;2;"2";"T2-1";"2A";NA;"UNM048";"F";"NP";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1288";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3B";NA;"0007D39712";"F";"C,L";"47";"GRAASIDEMUS";"N";""
"1289";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3A";NA;"UNM049";"F";"NP";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1290";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3A";NA;"UNM050";"F";"NP";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1291";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"3A";NA;"UNM051";"M";"A";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1292";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"2C";NA;"0007D32F13";"M";"S";"52";"GRAASIDEMUS";"R";""
"1293";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"2B";NA;"0007D3176F";"M";"S";"46";"GRAASIDEMUS";"N";""
"1294";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"2B";NA;"UNM052";"M";"A";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1295";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"2B";NA;"UNM053";"M";"A";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1296";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"2A";NA;"0007D2CD66";"F";"C";"34";"GRAASIDEMUS";"N";""
"1297";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"2A";NA;"0007D3D7C6";"F";"C,L";"33";"GRAASIDEMUS";"N";""
"1298";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"2D";NA;"0007D60081";"M";"A/S";"21";"GRAASIDEMUS";"R";""
"1299";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"2D";NA;"0007D2CDE4";"M";"A/S";"22";"GRAASIDEMUS";"R";""
"1300";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"2D";NA;"0007D600F4";"M";"A/S";"24";"GRAASIDEMUS";"N";""
"1301";2018;"PORS";"SUMMER";30818;2;"2";"T2-2";"1B";NA;"0007D308DE";"F";"C,L";"49";"GRAASIDEMUS";"N";""
"1302";2018;"PORS";"SUMMER";30818;2;"3";"T3-2";"3B";NA;"UNM054";"M";"A";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1303";2018;"PORS";"SUMMER";30818;2;"3";"T3-2";"3B";NA;"UNM055";"M";"A";"<12";"GRAASIDEMUS";"N";"NO PITTAG"
"1304";2018;"PORS";"SUMMER";30818;2;"3";"T3-2";"2A";NA;"0007D2B416";"M";"A/S";"17";"ROEDMUS";"N";""
"1305";2018;"PORS";"SUMMER";30818;2;"3";"T3-2";"2D";NA;"0007D2E77E";"F";"O,L";"56";"FJELLROTTE";"R";""
"1306";2018;"PORS";"SUMMER";30818;2;"3";"T3-2";"1A";NA;"0007D2BEB9";"F";"O,L";"34";"FJELLROTTE";"R";""
"1307";2018;"PORS";"SUMMER";30818;2;"5";"T5-2";"2B";NA;"0007D326CC";"F";"O";"21";"ROEDMUS";"R";""
"1308";2018;"PORS";"SPRING";160618;1;"5";"T5-2";"2A";"3015";"0007D60241";"M";"S";"42";"GRAASIDEMUS";"FALL17";""
"1309";2018;"PORS";"SPRING";160618;1;"2";"T2-1";"1C";NA;"0007D39A1C";"M";"S";"44";"GRAASIDEMUS";"N";""
"1310";2018;"PORS";"SPRING";160618;1;"2";"T2-1";"1C";NA;"0007D2E246";"M";"A";"14";"GRAASIDEMUS";"N";""
